Week,Day,Time,Event_ID,Event_Name,Room,Campus,Orig_Campus,From_Holyrood,Size,Room_Capacity,Util_%
15,Monday,09:30,E:WIIL2WAWDI,WBH2 - Problem Based Learning - Group PBL1/D03,0001_02_2.347,Central,Central,False,14,16,87.5
15,Monday,09:30,E:H5NCHNP46S,WBH2 - Problem Based Learning - Group PBL1/D05,0001_02_2.349,Central,Central,False,14,16,87.5
15,Monday,09:30,E:5KG23AMQ7R-00001,WBH2 - Problem Based Learning - Group PBL1/D08,0001_02_2.351,Central,Central,False,14,16,87.5
15,Monday,09:30,E:J24FSDANHF-00001,Clinical Psychology 1 - Year 1 Teaching (see Learn for details),0421_E_E.22,Lauriston,Central,False,45,218,20.6
15,Monday,09:30,E:3EEKI4GVAJ-00001,WBH2 - Problem Based Learning - Group PBL1/D12,0008_02_2.365,Central,Central,False,14,16,87.5
15,Monday,09:30,E:WIIL2WAWDI-00001,WBH2 - Problem Based Learning - Group PBL1/D04,0008_00_G.252,Central,Central,False,14,16,87.5
15,Monday,09:30,E:1FTXDCJNCZ-00002,Audiology and Audiometry - Groupwork,0003_01_1.05,Central,Holyrood,True,10,12,83.3
15,Monday,09:30,E:H5NCHNP46S-00001,WBH2 - Problem Based Learning - Group PBL1/D06,0103_01_1.B09,Central,Central,False,14,16,87.5
15,Monday,09:30,E:PJEHQV5YIJ,Greek 2a Ex-Beginners - Lecture,0313_00_G.10,Central,Central,False,30,36,83.3
15,Monday,09:30,E:2D9AU6GXOQ,Dissertation: Empirical Research (MSc Advanced Nursing) - Lecture,0335_05_5.3,Central,Central,False,45,50,90.0
15,Monday,09:30,E:RDUNJ9IZI2,Classical Literature Seminar 1 - Seminar,0335_02_2.3,Central,Central,False,29,40,72.5
15,Monday,09:30,E:NFJTWLOAAL,Economics 2 - Sem 1 - Tutorial/19,0228_04_4.18,Central,Central,False,22,25,88.0
15,Monday,09:30,E:HPPV278UV9,Contemporary Cinema - Seminar/06,0311_02_2.05,Central,Central,False,24,31,77.4
15,Monday,09:30,E:OMENVIDAH9,Economics 2 - Sem 1 - Tutorial/17,0228_09_9.18,Central,Central,False,22,25,88.0
15,Monday,09:30,E:S7WSALM7EM,Business Research Methods I: Introduction to Data Analysis - Tutorial/01,0112_-1_B.02,Central,Central,False,19,40,47.5
15,Monday,09:30,E:XU5A54NYMI,TPBIE - Lecture/Workshop,0003_00_G.04,Central,Holyrood,True,5,12,41.7
15,Monday,09:30,E:7JR5PARYCF,Introduction to Research in Business - Lecture,0335_03_3.2,Central,Central,False,30,40,75.0
15,Monday,09:30,E:EOG7POGPJ4,Theology and Religious Studies Foundation Seminar - Seminar/05,0228_03_3.01,Central,New College,False,20,24,83.3
15,Monday,09:30,E:8EME22JA8W,Economic Principles - Tutorial/09,0335_01_1.3,Central,Central,False,25,30,83.3
15,Monday,09:30,E:TNR5VEXA1X,Business Research Methods I: Introduction to Data Analysis - Tutorial/08,0112_-1_B.06,Central,Central,False,19,25,76.0
15,Monday,09:30,E:SBNMTQ1G67,Business Research Methods I: Introduction to Data Analysis - Tutorial/02,0113_00_G.13,Central,Central,False,19,26,73.1
15,Monday,09:30,E:XPJR4I8DX3,Technology and Environment 2A: Building Environment - Tutorial/03,0335_01_1.9,Central,Central,False,24,32,75.0
15,Monday,09:30,E:2NODB3CZD5,History of Art 1A - Tutorial/03,0113_01_1.42,Central,Lauriston,False,15,20,75.0
15,Monday,09:30,E:PYGRX2YW4D,Strategic Management - Tutorial/03,0335_02_2.2,Central,Central,False,30,44,68.2
15,Monday,09:30,E:Q8JQ5EF1TY,Genocide in the Modern World Seminar - Run/2,0113_00_G.203,Central,Central,False,15,20,75.0
15,Monday,09:30,E:SUI6JO5IAO,Business Research Methods I: Introduction to Data Analysis - Tutorial/07,0228_06_6.11,Central,Central,False,19,24,79.2
15,Monday,09:30,E:HO3TENW7H5,Technology and Environment 2A: Building Environment - Tutorial/02,0335_04_4.1,Central,Central,False,24,30,80.0
15,Monday,09:30,E:AXKQ3FBJZJ,Global Challenges for Business - Tutorial/11,0113_00_G.204,Central,Central,False,18,20,90.0
15,Monday,09:30,E:8IT7PWRH6H,Global Challenges for Business - Tutorial/07,0201_01_1.01,Central,Central,False,18,20,90.0
15,Monday,09:30,E:C17NTZTTR6,Place and Displacement Seminar - Run/1,0201_01_1.05,Central,Central,False,15,20,75.0
15,Monday,09:30,E:5WHWCBBAI6,"History, Memory, and Everyday Life - Seminar",0201_02_2.06,Central,Central,False,15,18,83.3
15,Monday,09:30,E:XVJCDV64ZB,Latin Language (A&B) - Lecture,0335_04_4.2,Central,Central,False,25,32,78.1
15,Monday,09:30,E:M91QFLE2I7,Psychological Well-being and Business - Tutorial/05,0201_02_2.07,Central,Central,False,16,20,80.0
15,Monday,09:30,E:CPGP5A1ZX1,Economic Principles - Tutorial/12,0335_05_5.2,Central,Central,False,25,32,78.1
15,Monday,09:30,E:1D3G8WGRNY,Queering Health and Social Science - Seminar/01,0228_07_7.18,Central,Central,False,20,24,83.3
15,Monday,09:30,E:NBI4C68MWH,Global Challenges for Business - Tutorial/10,0311_02_2.01,Central,Central,False,19,22,86.4
15,Monday,09:30,E:4OOA8KE3J7,Religion in Modern Britain - Tutorial/03,0008_-1_B.152,Central,New College,False,12,14,85.7
15,Monday,09:30,E:HEL4KMOMJK,Intro to Historiography - Tutorial/23,0008_-1_B.153,Central,Central,False,12,15,80.0
15,Monday,09:30,E:3W3BOUIK37,The Global Renaissance - Seminar,0201_00_G.05,Central,Central,False,16,20,80.0
15,Monday,09:30,E:POQ7WWLLDP,Genocide in Contemporary History - Seminar,0214_01_1.01,Central,Central,False,16,20,80.0
15,Monday,09:30,E:TA9Q9R3OGA,China's Long World War - Seminar,0214_01_1.10,Central,Central,False,15,18,83.3
15,Monday,09:30,E:MRVFIVR3GT,Genocide in the Modern World Seminar - Run/1,0214_00_G.22,Central,Central,False,15,18,83.3
15,Monday,09:30,E:UOZU7HEJEQ,Themes in Modern European History - Tutorial/23,0227_02_2.03,Central,Central,False,15,18,83.3
15,Monday,09:30,E:S2OSRGMNDQ,"Science, Sorcery and Wonder in Islam - Seminar/A",0335_00_G.09,Central,New College,False,25,32,78.1
15,Monday,09:30,E:8FUGDKHJTV,Responsible Management of Digital Innovation - Seminar/02,0201_02_2.14,Central,Central,False,32,54,59.3
15,Monday,09:30,E:9T3K8G6NOE,Business Research Methods I: Introduction to Data Analysis - Tutorial/06,0335_03_3.1,Central,Central,False,19,25,76.0
15,Monday,09:30,E:4ITCLPXOB9,Gender and Work - Run/2,0227_02_2.39,Central,Central,False,15,18,83.3
15,Monday,09:30,E:FDIJVFLUHF,"Popular Religion, Women and Witchcraft in Early Modern Europe - Tutorial/09",0103_01_1.B15,Central,New College,False,14,16,87.5
15,Monday,09:30,E:NL19HLJJJC,Economic Principles - Tutorial/05,0335_00_G.10,Central,Central,False,25,32,78.1
15,Monday,09:30,E:E998GI4354,The Historian's Toolkit - Tutorial/14,0227_02_2.54,Central,Central,False,15,18,83.3
15,Monday,09:30,E:CQIWPBS32E,Organisational Behaviour 2 - Tutorial/03,0227_03_3.03,Central,Central,False,15,18,83.3
15,Monday,09:30,E:K9N5X71FCL,Intro to Historiography - Tutorial/06,0008_-1_B.154,Central,Central,False,12,15,80.0
15,Monday,09:30,E:NRCSLYEOL7,Intro to Historiography - Tutorial/26,0110_02_2.02,Central,Central,False,12,15,80.0
15,Monday,09:30,E:SUAJ2W26AH,Old Testament Theology - Seminar,0227_03_3.39,Central,New College,False,15,18,83.3
15,Monday,09:30,E:OTVX6TR637,Creating Edinburgh: The Interdisciplinary City - Tutorial Group/01,0113_01M_01M.19,Central,Central,False,12,14,85.7
15,Monday,09:30,E:CCMQVUL3LZ,Organisational Behaviour - Oral Presentation,0226_00_GF.14,Central,Central,False,80,147,54.4
15,Monday,09:30,E:L5PXQGXZ4V,Intro to Historiography - Tutorial/14,0113_00_G.09,Central,Central,False,12,15,80.0
15,Monday,09:30,E:KEE39O5AKA,History of Christianity as a World Religion 1A - Tutorial/06,0113_00_G.200,Central,New College,False,14,16,87.5
15,Monday,09:30,E:IEH9Y2DWT5,History of Art 1A - Tutorial/07,0227_03_3.54,Central,Lauriston,False,15,18,83.3
15,Monday,09:30,E:Y9MV2FOEK3,The Historian's Toolkit - Tutorial/35,0113_00_G.10,Central,Central,False,12,15,80.0
15,Monday,09:30,E:38CQYE1C6I,Themes in Modern European History - Tutorial/21,0113_00_G.11,Central,Central,False,12,15,80.0
15,Monday,09:30,E:RR6K4TGBY4,The Transformation of the Roman World - Tutorial/02,0228_11_11.06,Central,Central,False,15,18,83.3
15,Monday,09:30,E:Q1669BPLOC,Atticus Finch's America Seminar - Run/1,0228_07_7.01,Central,Central,False,15,18,83.3
15,Monday,09:30,E:DB9EYD8219,Global Change - Tutorial/01,0335_00_G.12,Central,Central,False,15,17,88.2
15,Monday,09:30,E:YB94CQBVPF,Intro to Historiography - Tutorial/19,0113_00_G.12,Central,Central,False,12,15,80.0
15,Monday,09:30,E:FXIPA5E1N2,The Historian's Toolkit - Tutorial/18,0113_00_G.205,Central,Central,False,12,14,85.7
15,Monday,09:30,E:OIYWOXNEDA,Intro to Historiography - Tutorial/09,0219_00_G.01,Central,Central,False,12,16,75.0
15,Monday,09:30,E:H446HFKMCP,Accountancy 1A - Tutorial/03,0227_02_2.14,Central,Central,False,12,15,80.0
15,Monday,09:30,E:UJLE2EPLNC,Ancient History 2A - Tutorial/02,0227_02_2.29,Central,Central,False,12,15,80.0
15,Monday,09:30,E:5Y4PXWMBH4,Intro to Historiography - Tutorial/15,0227_03_3.14,Central,Central,False,12,15,80.0
15,Monday,09:30,E:HANKOLIHM7,Religion in Modern Britain - Tutorial/01,0227_03_3.29,Central,New College,False,12,15,80.0
15,Monday,09:30,E:XKMWIA99TL,The Historian's Toolkit - Tutorial/06,0228_01_1.01,Central,Central,False,12,14,85.7
15,Monday,09:30,E:5OGWAL7BHC,The Historian's Toolkit - Tutorial/10,0228_11_11.01,Central,Central,False,12,16,75.0
15,Monday,09:30,E:ITHZFOX62V,The Historian's Toolkit - Tutorial/28,0228_09_9.01,Central,Central,False,14,16,87.5
15,Monday,09:30,E:Z5H5AD9KDN,The Historian's Toolkit - Tutorial/21,0228_11_11.11,Central,Central,False,12,15,80.0
15,Monday,09:30,E:N6KWS22PMO,Intro to Historiography - Tutorial/31,0228_13_13.07,Central,Central,False,12,15,80.0
15,Monday,09:30,E:ETSF9Q1C2A,Religion in Modern Britain - Tutorial/08,0228_06_6.05,Central,New College,False,12,14,85.7
15,Monday,09:30,E:5MZIKP8VN7,Intro to Historiography - Tutorial/25,0228_08_8.13,Central,Central,False,12,15,80.0
15,Monday,09:30,E:6AZCIGD3CV,Archaeology 1A - Tutorial/03,0228_08_8.16,Central,Central,False,12,15,80.0
15,Monday,09:30,E:OB14F2HPL7,Archaeology 1A - Tutorial/06,0254_01_1.03,Central,Central,False,12,16,75.0
15,Monday,09:30,E:ZTDREB4NZK,The Historian's Toolkit - Tutorial/12,0254_01_1.04,Central,Central,False,12,16,75.0
15,Monday,09:30,E:KJIBJX34SK,The Historian's Toolkit - Tutorial/26,0254_01_1.08,Central,Central,False,12,16,75.0
15,Monday,09:30,E:ZMKF8QMD4F,Intro to Historiography - Tutorial/12,0254_01_1.10,Central,Central,False,12,14,85.7
15,Monday,09:30,E:QYQYZWROTL,Themes in Scottish History since 1560 - Tutorial/08,0300_00_NG.03,Central,Central,False,12,16,75.0
15,Monday,09:30,E:H2BFTOFFSK,Architectural History 1A: Introduction to World Architecture - Tutorial/05,0300_00_NG.04,Central,Central,False,12,16,75.0
15,Monday,09:30,E:7DRQB2Y9BW,Human Geography - Tutorial/09,0228_12_12.18,Central,Central,False,11,13,84.6
15,Monday,09:30,E:I9RQBODION,Research Skills in Reproductive Biology - Lecture,0112_00_G.01,Central,Central,False,44,55,80.0
15,Monday,09:30,E:3LP4OSL6S1,The Historian's Toolkit - Tutorial/07,0311_04_4.08,Central,Central,False,12,14,85.7
15,Monday,09:30,E:R9S2R5BC4L,Social Work in Communities (UG/PG) - Lecture,0228_-1_LG.11,Central,Central,False,40,78,51.3
15,Monday,09:30,E:XFES3QGND7,Religion in Modern Britain - Tutorial/07,0311_04_4.09,Central,New College,False,12,16,75.0
15,Monday,09:30,E:B6R6P2ZX9G,The Historian's Toolkit - Tutorial/20,0335_01_1.4,Central,Central,False,12,16,75.0
15,Monday,09:30,E:O9PRPBS2SF,Human Geography - Tutorial/01,0228_06_6.10,Central,Central,False,11,13,84.6
15,Monday,09:30,E:BRM9KKQJWL,The Historian's Toolkit - Tutorial/39,0335_02_2.18,Central,Central,False,12,16,75.0
15,Monday,09:30,E:PC21ZJP1FC,The Roman World 1A - Tutorial/09,0335_02_2.4,Central,Central,False,12,16,75.0
15,Monday,09:30,E:9B1KPK8P6L,The Historian's Toolkit - Tutorial/01,0335_03_3.4,Central,Central,False,12,16,75.0
15,Monday,09:30,E:TXF9DTA35Y,Archaeology 1A - Tutorial/01,0335_00_G.17,Central,Central,False,12,14,85.7
15,Monday,09:30,E:4YOH38UV4D,"Gender, Sexualities and Health- Tutorial/08",0113_01M_01M.20,Central,Central,False,10,12,83.3
15,Monday,09:30,E:96A2CUKM2R,Teaching Anatomy - Seminar TA6,0228_-1_LG.08,Central,Central,False,25,36,69.4
15,Monday,09:30,E:VRM7IW3C3H,Human Geography - Tutorial/21,0113_01M_01M.27,Central,Central,False,10,12,83.3
15,Monday,09:30,E:FXEOZOXKQ3,Mapping Health and Illness Across Societies- Tutorial/10,0113_02_2.26,Central,Central,False,10,12,83.3
15,Monday,09:30,E:TWH8QI7GMB,Ethics and Politics of Data - Tutorial Group/04,0113_01M_01M.474,Central,Central,False,8,10,80.0
15,Monday,09:30,E:2VDFXI8JS6,Social Determinants of Health and Public Policy (UG&PG) - Seminar/02,0335_03_3.3,Central,Central,False,26,40,65.0
15,Monday,09:30,E:84LLXED56Z,"Gender, Sexualities and Health- Tutorial/02",0113_02_2.27,Central,Central,False,10,12,83.3
15,Monday,09:30,E:BKNM624HMU,Mapping Health and Illness Across Societies- Tutorial/01,0214_01_1.22,Central,Central,False,10,12,83.3
15,Monday,09:30,E:R4SC6VR55M,Issues of Religion and Ethics in Literature - Seminar,0214_00_G.26,Central,New College,False,10,12,83.3
15,Monday,09:30,E:WWAC7DZ73O,FTV4A: Film Project Research and Development - Seminar,0113_01_1.26,Central,Central,False,9,10,90.0
15,Monday,09:30,E:MSD7E6J7EA,Pharmacology 3 - Tutorial/A,0112_00_G.02,Central,Central,False,42,55,76.4
15,Monday,09:30,E:ALTAGEDO6O,Ethics and Politics of Data - Tutorial Group/07,0214_00_G.23,Central,Central,False,8,10,80.0
15,Monday,09:30,E:5BYYCDM64Y,"Science, Sorcery and Wonder in Islam (PG) - Seminar",0228_02_2.18,Central,New College,False,10,12,83.3
15,Monday,09:30,E:9VTC8QNMM3,Mapping Health and Illness Across Societies- Tutorial/02,0228_06_6.14,Central,Central,False,10,12,83.3
15,Monday,09:30,E:UECDGKN2CY-00001,Corporate Reporting Analysis - Seminar,0113_01M_01M.473,Central,Central,False,40,48,83.3
15,Monday,09:30,E:4O3BXZSRC9,Research Methods in Econometrics - Lecture,0113_00_G.199,Central,Central,False,6,8,75.0
15,Monday,09:30,E:RYTRVBCRYG,Mapping Health and Illness Across Societies- Tutorial/04,0254_01_1.06,Central,Central,False,10,12,83.3
15,Monday,09:30,E:67SRGBTOGM-00001,The Practice of Field-Work in the Study of Religion - Seminar,0283_01_1.01,Central,New College,False,10,12,83.3
15,Monday,09:30,E:64R2WOG4T7,Drawing for Character - Tutorials and studio day,0335_02_2.1,Central,Central,False,22,25,88.0
15,Monday,09:30,E:R6TLQTMZUS,Design Externality 3 Major - Jewellery & Silversmithing (Sem 1) - Presentation Skills,0110_02_2.07,Central,Central,False,9,12,75.0
15,Monday,09:30,E:OXGZY6I5ZG,WBH2 - Clinical Communication - Tutorial 1/C28,0113_02M_02M.24,Central,Central,False,4,10,40.0
15,Monday,09:30,E:O89G7CO188,Mapping Health and Illness Across Societies- Tutorial/05,0450_01_1.62,Central,Central,False,10,12,83.3
15,Monday,09:30,E:UKORQ3MR7K-00002,WBH2 - Clinical Communication - Tutorial 1/C30,0113_03_3.3,Central,Central,False,4,10,40.0
15,Monday,09:30,E:5WJDCVOK5T,WBH2 - Clinical Communication - Tutorial 1/C33,0113_00_G.202B,Central,Central,False,4,12,33.3
15,Monday,09:30,E:GUJHM2ORL6,MA Fine Art 4 Studio and Research - Individual Tutorial A,0227_02_2.13,Central,Lauriston,False,6,10,60.0
15,Monday,09:30,E:Q2SFZHJGOI,Development and Disease - Group Tutor Meeting/03,0227_02_2.30,Central,Central,False,6,10,60.0
15,Monday,09:30,E:E4TKUSECCX,Development and Disease - Group Tutor Meeting/05,0227_03_3.13,Central,Central,False,6,10,60.0
15,Monday,09:30,E:YSYMQ54ROH,Audio Crafting - Tutorial Group/07,0228_01_1.18,Central,Central,False,10,12,83.3
15,Monday,09:30,E:AY1BWGWPS4,International Relations Theory - Tutorial/01,0335_01_1.1,Central,Central,False,14,25,56.0
15,Monday,09:30,E:KP735MUHM7,Asia Pacific in the World - Tutorial/01,0335_05_5.1,Central,Central,False,15,25,60.0
15,Monday,09:30,E:JR7Q13LRTP,Scottish Tax Clinic: Tax in Practice LAWS10240 S1 - Clinic/03,0450_01_1.63,Central,Holyrood,True,2,8,25.0
15,Monday,09:30,E:OPA3SB1O5E,Scottish Tax Clinic: Tax in Practice LAWS10240 S1 - Clinic/04,0450_02_2.63,Central,Holyrood,True,2,8,25.0
15,Monday,09:30,E:KQUAAVHAFM,General Neuroscience - Journal Club/08,0450_03_3.32,Central,Central,False,10,12,83.3
15,Monday,09:30,E:OAWCET3NYN,General Neuroscience - Journal Club/06,0450_03_3.43,Central,Central,False,10,12,83.3
15,Monday,09:30,E:D8L5DKVIB9,General Neuroscience - Journal Club/05,0450_03_3.62,Central,Central,False,10,12,83.3
15,Monday,09:30,E:EXSSQZEXSK,Psychology Tutorial Course - Tutorial/A03,0254_01_1.12,Central,Central,False,8,10,80.0
15,Monday,09:30,E:TNTOT698FV,Design & Screen Cultures 4 - 1:1 Tutorial/04,0450_03_3.42,Central,Central,False,1,8,12.5
15,Monday,09:30,E:HQD1ISAGKU,Design & Screen Cultures 4 - 1:1 Tutorial/13,0450_03_3.63,Central,Holyrood,True,1,8,12.5
15,Monday,10:00,E:GUTB4ZJ4VA,The Philosophy of Education Lecture,0113_01_1.425,Central,Holyrood,True,200,260,76.9
15,Monday,10:00,E:7T228VUIHY,Sport Science 1A: Physiology & Skill Acquisition - Physiology Lecture,0113_00_G.07,Central,Holyrood,True,150,170,88.2
15,Monday,10:00,E:DGIEHX65HR,"Body Talk: Embodiment, Physical Dialogue and Authentic Movement - Seminar",0001_01_1.264,Central,Holyrood,True,55,150,36.7
15,Monday,10:00,E:1LMJ3VI47V,Sport Operations Management - Lecture,0001_00_G.159,Central,Holyrood,True,50,108,46.3
15,Monday,10:00,E:A14NT53JV8,Trauma in Society - Lecture,0005_-1_B.01,Central,Holyrood,True,50,164,30.5
15,Monday,10:00,E:RAIEBJ57TN,Essentials of Econometrics - Lecture,0225_02_2.201,Central,Central,False,420,458,91.7
15,Monday,10:00,E:7L3G5D57H4,Children's Rights: Policy and Practice - Lecture,0131_04_4.07,Central,Holyrood,True,60,110,54.5
15,Monday,10:00,E:UF5PUNG4LU,WBH1 - Professionalism Workshop: Consent/03,0201_01_1.06,Central,Holyrood,True,80,300,26.7
15,Monday,10:00,E:3BZ5KJKKKB,IFP - Introducing Social Science Lecture,0201_00_G.08,Central,Holyrood,True,60,193,31.1
15,Monday,10:00,E:8MPR4DQGKR,Understanding School Leadership and Culture - Lecture/Seminar,0008_02_2.403,Central,Holyrood,True,30,45,66.7
15,Monday,10:00,E:VXMP473Y8S,Sport Marketing and Communications - Lecture,0210_00_G.04,Central,Holyrood,True,90,139,64.7
15,Monday,10:00,E:D7GAN1Z8A1,ES1a - Workshop,0001_01_1.266,Central,Holyrood,True,20,24,83.3
15,Monday,10:00,E:S7K28L2X8L,The Counselling Relationship - Seminar/01,0208_00_G.8,Central,Holyrood,True,55,64,85.9
15,Monday,10:00,E:PIBAJ9QR4U,Marketing & Climate Change - Lecture,0422_J_J.03,Central,Holyrood,True,50,60,83.3
15,Monday,10:00,E:6PTXX4N526-00001,WBH2 - Problem Based Learning - Group PBL1/C10,0103_03_3.D02,Central,Holyrood,True,28,40,70.0
15,Monday,10:00,E:6PTXX4N526,WBH2 - Problem Based Learning - Group PBL1/C09,0110_02_2.04,Central,Holyrood,True,28,42,66.7
15,Monday,10:00,E:CF79LESZH5,Introduction to Education and International Development - Workshop/01,0001_01_1.267,Central,Holyrood,True,20,26,76.9
15,Monday,10:00,E:17EG6PWEV4,Motor Control 4 - Project supervision,0113_01_1.434,Central,Holyrood,True,25,28,89.3
15,Monday,10:00,E:8K9GNI3J7K,Education for All - Discussion Workshop,0113_00_G.16,Central,Holyrood,True,25,45,55.6
15,Monday,10:00,E:XY3SBELAAL,Community Learning 1: Building Professional Identity - Lecture and Workshop,0003_01_1.01,Central,Holyrood,True,20,23,87.0
15,Monday,10:00,E:TJM3V33W3E,"Sport and Recreation: Performance Indicators, Measurement and Management 4B - Lecture",0422_J_J.05,Central,Holyrood,True,37,60,61.7
15,Monday,10:00,E:LNN71KJ83F,IFP - Introduction to Psychology A,0001_00_G.158,Central,Holyrood,True,20,30,66.7
15,Monday,10:00,E:VOKV2Q8W8P,Threaded Programming - Seminar,0226_-1_LG.10,Central,Holyrood,True,60,72,83.3
15,Monday,10:00,E:HFP9OXROPV,Technology and Environment 2A: Building Environment - Tutorial/04,0209_02_2.37,Central,Holyrood,True,24,30,80.0
15,Monday,10:00,E:HN3UN46LZC,Technology and Environment 2A: Building Environment - Tutorial/05,0214_00_G.02,Central,Holyrood,True,24,40,60.0
15,Monday,10:00,E:FQ9BAMOUOS,Introduction to Education and International Development - Workshop/02,0003_01_1.02,Central,Holyrood,True,20,24,83.3
15,Monday,10:00,E:FYJ7P6U46C,From Two Person to Three Person to the Group - Seminar/02,0226_-1_LG.11,Central,Holyrood,True,55,66,83.3
15,Monday,10:00,E:QSNTNX1IPV,Assessment of Physical Activity and Body Composition - Seminar,0226_01_1.02,Central,Holyrood,True,40,50,80.0
15,Monday,10:00,E:866RIIUSUM,Sport and Communication - Oral Presentation,0201_00_G.07,Central,Holyrood,True,40,194,20.6
15,Monday,10:00,E:92COQG4FWK,Community Learning 3: Education and Action in Communities - Lecture and Discussion Workshop,0003_01_1.03,Central,Holyrood,True,20,24,83.3
15,Monday,10:00,E:3MUOJYJX6I,From Two Person to Three Person to the Group - Seminar/01,0226_-1_LG.14,Central,Holyrood,True,55,68,80.9
15,Monday,10:00,E:P8Y63YE9O7,Artistic Research Themes and Methods - Seminar/04,0001_01_1.274,Central,Holyrood,True,15,22,68.2
15,Monday,10:00,E:7QSDE65T6E,Accounting for Business 2 - Lecture,0229_01_1.B,Central,Central,False,125,250,50.0
15,Monday,10:00,E:JYRQ1IQ6XV,Artistic Research Themes and Methods - Seminar/02,0003_01_1.04,Central,Holyrood,True,15,19,78.9
15,Monday,10:00,E:6BG67PYVY8,Artistic Research Themes and Methods - Seminar/01,0003_00_G.01,Central,Holyrood,True,15,20,75.0
15,Monday,10:00,E:5BOGML65YY,Artistic Research Themes and Methods - Seminar/03,0003_00_G.02,Central,Holyrood,True,15,24,62.5
15,Monday,10:00,E:N3ESLYD6VW,Psychological Research Methods: Data Management and Analysis Lecture,0229_01_1.C,Central,Central,False,180,250,72.0
15,Monday,10:00,E:SK176R8PL5,Artistic Research Themes and Methods - Seminar/05,0003_00_G.03,Central,Holyrood,True,15,18,83.3
15,Monday,10:00,E:F2ZIMJN4X5,Artistic Research Themes and Methods - Seminar/07,0008_00_G.251,Central,Holyrood,True,15,24,62.5
15,Monday,10:00,E:WTMI3CK53W,Artistic Research Themes and Methods - Seminar/06,0103_01_1.B04,Central,Holyrood,True,15,20,75.0
15,Monday,10:00,E:DY8F3K7YVG,Environmental Factors in Sport Lecture,0228_-1_LG.06,Central,Holyrood,True,25,35,71.4
15,Monday,10:00,E:42CKRXDPAO,CYP2 - Seminar,0103_01_1.B10,Central,Holyrood,True,15,20,75.0
15,Monday,10:00,E:2LNECFNL8X,Creative Therapies with Children and Young People - Seminar,0226_01_1.07,Central,Central,False,40,48,83.3
15,Monday,10:00,E:RY8F1Q2663,Sustainable Finance - Lecture,0227_00_G.04,Central,Central,False,80,100,80.0
15,Monday,10:00,E:H3NM6HVOLP,Reflections on Interdisciplinary Practice 2: Growing Confidence - Seminar,0226_-1_LG.19,Central,Central,False,40,70,57.1
15,Monday,10:00,E:1E9RNVUQKE,Programming for Data Science at Scale - Lecture,0335_00_G.01,Central,Central,False,107,120,89.2
15,Monday,10:00,E:YE1MECTHEY,"Children, Education and Social Justice Lecture",0227_00_G.06,Central,Holyrood,True,55,64,85.9
15,Monday,10:00,E:CNX7Z57X1J,Quality Management - Seminar,0311_02_2.13,Central,Central,False,70,80,87.5
15,Monday,10:00,E:P4EXG5TDPO,"Capital, Land and Power - Lecture",0283_03_3.10,Central,Central,False,45,56,80.4
15,Monday,10:00,E:IT4PBRCSDY,Geographies of Food - Lecture,0335_04_4.3,Central,Central,False,45,60,75.0
15,Monday,10:00,E:E13817L2X5,Macroeconomics 1 - Lecture (PM),0450_02_2.35,Central,Central,False,80,128,62.5
15,Monday,10:00,E:FJZ9OTWE22,WBH1 - Professionalism Workshop: Consent/04,0201_00_G.06,Central,Central,False,80,193,41.5
15,Monday,10:00,E:DES75GBGUE,Company and Commercial - Shareholders Meeting  Lecture,0227_00_G.03,Central,Central,False,140,255,54.9
15,Monday,10:00,E:XQGM6KEWWT,Mind and Body: Life Sciences & Nursing Care 2/Life Sciences & Nursing Care - Lecture (BN & MN),0450_02_2.55,Central,Central,False,52,68,76.5
15,Monday,10:00,E:ZKJMUIGQEQ,Researching Global Challenges 1 - Seminar Group/01,0227_00_G.05,Central,Central,False,35,44,79.5
15,Monday,10:00,E:DYVMPA93OS-00001,Art in Context 2 - Group Tutorial/03,0110_02_2.01,Central,Holyrood,True,17,25,68.0
15,Monday,10:00,E:8PPW8YDKDJ,Science and Empire - Seminar,0227_00_G.01,Central,Central,False,25,30,83.3
15,Monday,10:00,E:43YK1J6BTV,Queer Geographies: Spatialising Sexuality and Gender - Lecture,0335_00_G.13,Central,Central,False,40,48,83.3
15,Monday,10:00,E:TIUIGPBOFR,WBH2 - Problem Based Learning - Group PBL1/D09,0113_01M_01M.469,Central,Central,False,28,40,70.0
15,Monday,10:00,E:TIUIGPBOFR-00001,WBH2 - Problem Based Learning - Group PBL1/D10,0113_01_1.416,Central,Central,False,28,40,70.0
15,Monday,10:00,E:MZTVGQ2ABY,Principles of Environmental Sustainability - Lecture & Seminar,0283_01_1.20,Central,Holyrood,True,40,46,87.0
15,Monday,10:00,E:DJGV887WEI,Constantinople - Seminar,0227_00_G.02,Central,Central,False,29,36,80.6
15,Monday,10:00,E:2ELZ4T7XVE,Ottoman Modernities - Seminar,0228_11_11.10,Central,Central,False,25,36,69.4
15,Monday,10:00,E:L4HYDEKETY,Insights Through Data (fusion on-site) - Optional Drop-In Session,0226_-1_LG.18,Central,Central,False,48,66,72.7
15,Monday,10:00,E:3MBU698MK7,Post-Colonial South Asia - Seminar,0251_01_1.01,Central,Central,False,25,28,89.3
15,Monday,10:00,E:HBC2AARM2J,"Mariners, Monks and Mobility - Seminar",0300_00_NG.01,Central,Central,False,29,36,80.6
